Time,X,Y,Z,Phi,Theta,Psi,U,V,W,P,Q,R,Speed,Beta_c,Alpha_c,Chi,delta_r,delta_s,n_prop
34.82,71.29804314151714,23.89002330499943,14.200389206375528,1.3595378685037294,-8.391288332976764,34.0652572657719,2.345843025507483,0.258177140132925,-0.0075947038245225,0.1093279534476883,0.2145404016143688,0.8134608105587008,2.360019621853916,6.2805420388706,-0.1854953425065412,40.345799304642526,0.0108702866322084,0.0303267715544346,1525.0
34.84,71.33360230867153,23.920306376852572,14.207207151846864,1.3593091158066242,-8.387386838340458,34.081786890613074,2.3458947684314646,0.2583177749495294,-0.0075919468436322,0.1091729305050245,0.2144191383138751,0.8127748268220087,2.360086433812514,6.283798333394032,-0.1854239157226909,40.365585224007106,0.0108589624716878,0.0303140128592594,1525.0
34.86,71.36915238374401,23.950602857204434,14.214022187312452,1.3590804362940825,-8.383487375844274,34.098302415682745,2.345946478947541,0.258458297449653,-0.0075891903822128,0.1090180802532525,0.2142979646820579,0.8120890497861577,2.360153208886574,6.287051819433207,-0.1853525073366701,40.38535423511595,0.0108476442656331,0.0303012595829047,1525.0
34.88,71.40469336980254,23.98091273213481,14.220834314076653,1.358851830264872,-8.37958994392852,34.11480384568855,2.3459981570324575,0.2585987076751549,-0.007586434442106,0.1088634026366446,0.2141768805293585,0.8114034804197338,2.3602199470385155,6.290302498461455,-0.1852811173911236,40.40510634415003,0.01083633202933,0.0302885117215067,1525.0
34.9,71.44022526992492,24.011235987732515,14.22764353344283,1.358623298016821,-8.375694541037703,34.13129118535678,2.346049802663091,0.2587390056680809,-0.0075836790251417,0.1087088975990245,0.2140558856672721,0.8107181196880826,2.3602866482309284,6.293550371956107,-0.1852097459283911,40.42484155731286,0.0108250257779919,0.030275769271226,1525.0
34.92,71.47574808719875,24.04157261009538,14.234449846713373,1.3583948398467378,-8.371801165620475,34.14776443943228,2.3461014158164466,0.2588791914706618,-0.0075809241331381,0.1085545650837688,0.2139349799083492,0.8100329685533151,2.3603533124265845,6.296795441398206,-0.1851383929905321,40.44455988083051,0.0108137255267663,0.0302630322282256,1525.0
34.94,71.51126182472142,24.07192258533027,14.24125325518968,1.358166456050364,-8.367909816129735,34.16422361267854,2.34615299646966,0.2590192651253132,-0.0075781697679022,0.1084004050338065,0.2138141630661854,0.8093480279743136,2.3604199395884313,6.300037708272743,-0.1850670586192247,40.46426132095131,0.0108024312907295,0.0302503005886811,1525.0
34.96,71.54676648560005,24.102285899553127,14.24805376017219,1.3579381469224985,-8.364020491022435,34.18066870987747,2.346204544599997,0.2591592266746343,-0.0075754159312295,0.1082464173916232,0.2136934349554201,0.8086632989067379,2.360486529679592,6.303277174068471,-0.1849957428559942,40.48394588394592,0.0107911430848896,0.0302375743487828,1525.0
34.980000000000004,71.58226207295151,24.132662538888933,14.254851362960355,1.3577099127568717,-8.360133188759692,34.197099735829326,2.346256060184851,0.2592990761614075,-0.0075726626249038,0.1080926020992625,0.2135727953917337,0.807978782303032,2.3605530826633676,6.306513840277884,-0.1849244457419333,40.50361357610721,0.0107798609241861,0.0302248535047287,1525.0
35.0,71.61774858990235,24.16305248947177,14.26164606485267,1.357481753846273,-8.356247907806699,34.21351669535283,2.3463075432017453,0.259438813628597,-0.0075699098506975,0.1079389590983248,0.2134522441918419,0.807294479112429,2.3606195985032343,6.3097477083973175,-0.1848531673179314,40.52326440375015,0.0107685848234914,0.0302121380527334,1525.0
35.02,71.65322603958879,24.193455737444808,14.268437867146654,1.3572536704823968,-8.352364646632719,34.22991959328494,2.3463589936283324,0.2595784391193484,-0.0075671576103718,0.1077854883299726,0.213331781173493,0.8066103902809583,2.3606860771628444,6.312978779926799,-0.1847819076245467,40.54289837321171,0.0107573147976074,0.0301994279890135,1525.0
35.04,71.68869442515667,24.223872268960328,14.27522677113887,1.3570256629559976,-8.34848340371106,34.24630843448078,2.346410411442393,0.2597179526769878,-0.0075644059056761,0.1076321897349302,0.2132114061554613,0.805926516751452,2.3607525186060254,6.316207056370094,-0.1847106667020578,40.56251549085087,0.0107460508612695,0.030186723309806,1525.0
35.06,71.72415374976144,24.25430207017974,14.282012778124926,1.3567977315568618,-8.344604177519074,34.26268322381373,2.346461796621836,0.2598573543450209,-0.0075616547383486,0.1074790632534847,0.2130911189575476,0.8052428594635499,2.3608189227967804,6.3194325392346835,-0.1846394445904126,40.582115763048414,0.0107347930291452,0.0301740240113541,1525.0
35.08,71.75960401656813,24.284745127273585,14.288795889399475,1.3565698765736562,-8.340726966538085,34.27904396617517,2.346513149144698,0.259996644167132,-0.0075589041101163,0.1073261088254896,0.2129709194005723,0.8045594193537061,2.360885289699287,6.322655230031712,-0.1845682413293297,40.60169919620689,0.0107235413158329,0.0301613300899158,1525.0
35.1,71.7950452287513,24.31520142642156,14.29557610625622,1.3563420982941832,-8.336851769253414,34.295390666474596,2.3465644689891443,0.2601358221871838,-0.0075561540226944,0.1071733263903647,0.212850807306372,0.803876197355195,2.3609516192778965,6.325875130275991,-0.1844970569581972,40.621265796750585,0.0107122957358644,0.0301486415417548,1525.0
35.12,71.83047738949506,24.34567095381252,14.302353429987912,1.356114397005176,-8.332978584154347,34.3117233296394,2.346615756133467,0.2602748884492157,-0.0075534044777872,0.1070207158870987,0.2127307824977939,0.8031931943981175,2.3610179114971364,6.329092241485966,-0.1844258915160977,40.640815571125366,0.0107010563037043,0.0301359583631487,1525.0
35.14,71.86590050199297,24.37615369564451,14.309127861886369,1.3558867729923505,-8.329107409734062,34.32804196061493,2.346667010556086,0.2604138429974439,-0.0075506554770874,0.1068682772542497,0.2126108447986941,0.8025104114094073,2.3610841663217066,6.332306565183724,-0.184354745041834,40.66034852579865,0.0106898230337492,0.0301232805503845,1525.0
35.160000000000004,71.90131456944806,24.40664963812476,14.315899403242458,1.3556592265405056,-8.325238244489688,34.34434656436433,2.346718232235548,0.26055268587626,-0.0075479070222765,0.1067160104299482,0.2124909940339336,0.8018278493128366,2.361150383716481,6.335518102894938,-0.1842836175739798,40.67986466725927,0.0106785959403278,0.030110608099765,1525.0
35.18,71.9367195950728,24.437158767469693,14.322668055346124,1.3554317579333983,-8.321371086922236,34.36063714586858,2.346769421150527,0.2606914171302301,-0.0075451591150247,0.106563915351898,0.2123712300293744,0.8011455090290227,2.361216563646507,6.338726856148822,-0.1842125091507019,40.699364002017376,0.0106673750377043,0.0300979410075969,1525.0
35.2,71.97211558208906,24.467681069904973,14.329433819486368,1.3552043674537924,-8.317505935536596,34.376913710126296,2.346820577279824,0.2608300368040946,-0.007542411756991,0.1064119919573772,0.2122515526118731,0.8004633914754338,2.3612827060770054,6.341932826478195,-0.1841414198099633,40.71884653660451,0.0106561603400726,0.030085279270202,1525.0
35.22,72.00750253372807,24.49821653166548,14.336196696951266,1.3549770553835103,-8.313642788841442,34.39317626215382,2.3468717006023647,0.260968544942767,-0.0075396649498231,0.106260240183241,0.2121319616092787,0.7997814975663943,2.3613488109733676,6.3451360154194205,-0.1840703495894472,40.738312277573264,0.0106449518615638,0.0300726228839074,1525.0
35.24,72.04288045323041,24.528765138995347,14.342956689027972,1.3547498220033318,-8.30978164534932,34.40942480698507,2.3469227910972026,0.2611069415913328,-0.0075369186951576,0.106108659965923,0.212012456850428,0.7990998282130917,2.3614148783011597,6.348336424512346,-0.1839992985264806,40.75776123149742,0.0106337496162391,0.0300599718450592,1525.0
35.26,72.07824934384595,24.559326878147953,14.349713797002714,1.35452266759312,-8.305922503576587,34.425659349671456,2.346973848743517,0.2612452267950494,-0.0075341729946198,0.1059572512414357,0.2118930381651448,0.7984183843235835,2.361480908026119,6.351534055300325,-0.183928266658136,40.77719340497181,0.0106225536180941,0.0300473261500059,1525.0
35.28,72.11360920883389,24.58990173538596,14.356468022160804,1.3542955924316953,-8.30206536204337,34.441879895281915,2.347024873520611,0.2613834005993449,-0.0075314278498238,0.1058060139453731,0.2117737053842311,0.7977371668028016,2.3615469001141554,6.354728909330181,-0.1838572540212571,40.7966088046121,0.01061136388106,0.0300346857951118,1525.0
35.300000000000004,72.14896005146264,24.620489696981306,14.363219365786636,1.354068596796936,-8.29821021927351,34.45808644890273,2.3470758654079167,0.2615214630498171,-0.0075286832623728,0.105654948012913,0.2116544583394664,0.7970561765525589,2.3616128545313484,6.3579209881521885,-0.1837862606522802,40.81600743705492,0.0106001804190002,0.0300220507767496,1525.0
35.32,72.18430187500987,24.651090749215225,14.3699678291637,1.353841680965703,-8.29435707379464,34.474279015637535,2.3471268243849885,0.2616594141922333,-0.0075259392338586,0.1055040533788168,0.2115352968636019,0.7963754144715557,2.3616787712439504,6.361110293320114,-0.1837152865874891,40.835389308957645,0.0105890032457127,0.0300094210913026,1525.0
35.34,72.21963468276242,24.681704878378262,14.376713413574567,1.3536148452139418,-8.290505924138081,34.490457600607286,2.3471777504315066,0.2617972540725289,-0.0075231957658622,0.1053533299774319,0.2114162207903566,0.7956948814553856,2.361744650218384,6.364296826391056,-0.1836443318628114,40.85475442699835,0.0105778323749292,0.0299967967351618,1525.0
35.36,72.25495847801632,24.712332070770287,14.383456120300911,1.3533880898165789,-8.286656768838869,34.50662220895012,2.3472286435272767,0.2619349827368069,-0.0075204528599532,0.1052027777426933,0.2112972299544127,0.7950145783965424,2.361810491421242,6.367480588925545,-0.1835733965138438,40.874102797875665,0.0105666678203165,0.0299841777047325,1525.0
35.38,72.29027326407673,24.742972312700495,14.390195950623504,1.3531614150476006,-8.282809606435631,34.52277284582135,2.347279503652228,0.2620726002313373,-0.0075177105176906,0.1050523966081252,0.2111783241914137,0.7943345061844242,2.3618762948192886,6.370661582487525,-0.1835024805760304,40.89343442830886,0.0105555095954755,0.0299715639964267,1525.0
35.4,72.32557904425794,24.77362559048743,14.396932905822217,1.352934821179974,-8.278964435470751,34.53890951639335,2.347330330786414,0.2622101066025559,-0.0075149687406219,0.1049021865068429,0.2110595033379589,0.7936546657053412,2.361942060379457,6.373839808644248,-0.1834315840844082,40.9127493250376,0.0105443577139422,0.029958955606668,1525.0
35.42,72.36087582188328,24.804291890459,14.403666987176027,1.352708308485752,-8.27512125449019,34.555032225855605,2.347381124910014,0.2623475018970638,-0.0075122275302841,0.1047521473715534,0.2109407672316,0.7929750578425203,2.3620077880688495,6.377015268966291,-0.1833607070738107,40.93204749482192,0.0105332121891862,0.0299463525318926,1525.0
35.44,72.39616360028519,24.83497119895248,14.410398195963024,1.352481877235968,-8.271280062043479,34.57114097941451,2.3474318860033283,0.2624847861616266,-0.0075094868882028,0.1046022791345577,0.2108221157108376,0.7922956834761131,2.362073477854739,6.380187965027629,-0.1832898495787404,40.95132894444213,0.0105220730346145,0.0299337547685407,1525.0
35.46,72.43144238280509,24.86566350231453,14.4171265334604,1.3522555277007662,-8.267440856683802,34.58723578229337,2.3474826140467835,0.2626219594431735,-0.0075067468158931,0.1044525817277532,0.2107035486151142,0.7916165434831993,2.362139129704567,6.383357898405431,-0.1832190116334457,40.97059368069877,0.0105109402635668,0.0299211623130689,1525.0
35.480000000000004,72.46671217279342,24.89636878690119,14.423852000944471,1.3520292601492463,-8.263603636967899,34.603316639732355,2.3475333090209274,0.2627590217887965,-0.0075040073148588,0.1043030550826337,0.2105850657848136,0.7909376387377952,2.3622047435859432,6.386525070680204,-0.1831481932719203,40.98984171041257,0.0104998138893195,0.0299085751619368,1525.0
35.5,72.50197297360958,24.92708703907793,14.430574599690672,1.3518030748496188,-8.259768401455993,34.61938355698847,2.3475839709064323,0.26289597324575,-0.0075012683865931,0.1041536991302907,0.2104666670612537,0.7902589701108582,2.362270319466646,6.389689483435688,-0.1830773945278271,41.009073040424155,0.010488693925084,0.0298959933116199,1525.0
35.52,72.53722478862191,24.957818245219627,14.437294330973552,1.3515769720690751,-8.255935148711876,34.63543653933539,2.347634599684093,0.2630328138614495,-0.0074985300325783,0.1040045138014178,0.2103483522866858,0.7895805384702934,2.3623358573146223,6.392851138258876,-0.1830066154346002,41.02828767759429,0.0104775803840079,0.0298834167586003,1525.0
35.54,72.57246762120768,24.988562391710595,14.444011196066793,1.3513509520738918,-8.252103877302872,34.65147559206347,2.3476851953348263,0.2631695436834712,-0.0074957922542858,0.1038554990263087,0.2102301213042886,0.7889023446809591,2.3624013570979865,6.396010036739995,-0.1829358560253174,41.047485628803464,0.0104664732791731,0.0298708454993728,1525.0
35.56,72.60770147475301,25.019319464944584,14.450725196243194,1.3511250151293777,-8.248274585799692,34.6675007204797,2.3477357578396725,0.2633061627595511,-0.0074930550531763,0.1037066547348604,0.2101119739581641,0.7882243896046738,2.3624668187850193,6.399166180472452,-0.1828651163329037,41.06666690095215,0.0104553726235986,0.0298582795304339,1525.0
35.58,72.64292635265292,25.0500894513248,14.457436332774698,1.3508991614998749,-8.24444727277663,34.683511929907574,2.3477862871797934,0.2634426711375842,-0.0074903184306996,0.1035579808565753,0.2099939100933316,0.7875466741002211,2.3625322423441713,6.402319571052811,-0.1827943963899025,41.08583150096038,0.0104442784302395,0.0298457188482984,1525.0
35.6,72.67814225831121,25.080872337263916,14.464144606932374,1.3506733914487592,-8.240621936811323,34.699509225687144,2.3478367833364726,0.2635790688656238,-0.007487582388295,0.1034094773205617,0.2098759295557292,0.7868691990233562,2.362597627744057,6.405470210080811,-0.182723696228603,41.10497943576795,0.0104331907119871,0.0298331634494886,1525.0
35.62,72.71334919514051,25.111668109184084,14.470850019986427,1.3504477052385409,-8.23679857648488,34.715492613174824,2.347887246291116,0.2637153559918808,-0.007484846927391,0.1032611440555364,0.209758032192206,0.7861919652268113,2.3626629749534596,6.408618099159378,-0.1826530158810904,41.12411071233421,0.0104221094816686,0.0298206133305337,1525.0
35.64,72.74854716656219,25.142476753516945,14.477552573206212,1.3502221031306865,-8.232977190381757,34.73146209774344,2.34793767602525,0.2638515325647229,-0.0074821120494052,0.1031129809898253,0.2096402178505171,0.7855149735603034,2.362728283941326,6.411763239894489,-0.1825823553790686,41.14322533763795,0.0104110347520475,0.0298080684879736,1525.0
35.660000000000004,72.7837361760064,25.17329825670364,14.48425226786022,1.3499965853857474,-8.22915777708986,34.74741768478209,2.3479880725205233,0.2639875986326736,-0.0074793777557449,0.1029649880513657,0.2095224863793206,0.7848382248705377,2.362793554676773,6.4149056338953,-0.1825117147540632,41.16232331867739,0.010399966535825,0.0297955289183588,1525.0
35.68,72.81891622691198,25.20413260519482,14.490949105216083,1.3497711522633842,-8.225340335200432,34.76335937969614,2.348038435758705,0.2641235542444119,-0.0074766440478067,0.1028171651677065,0.209404837628174,0.7841617200012156,2.3628587871290794,6.41804528277397,-0.1824410940372691,41.18140466247009,0.0103889048456394,0.0297829946182453,1525.0
35.7,72.85408732272646,25.23497978545066,14.4976430865406,1.349545804022214,-8.221524863308002,34.77928718790715,2.348088765721685,0.2642593994487712,-0.0074739109269764,0.1026695122660113,0.209287271447529,0.7834854597930396,2.362923981267691,6.421182188145788,-0.1823704932596268,41.20046937605291,0.0103778496940639,0.0297704655842035,1525.0
35.72,72.88924946690601,25.26583978394087,14.504334213099709,1.3493205409200142,-8.21771136001045,34.79520111485279,2.3481390623914735,0.2643951342947386,-0.0074711783946296,0.1025220292730582,0.2091697876887291,0.7828094450837203,2.362989137062218,6.424316351629048,-0.1822999124518222,41.21951746648181,0.0103668010936097,0.0297579418128084,1525.0
35.74,72.92440266291547,25.296712587144707,14.5110224861585,1.349095363213545,-8.213899823909022,34.81110116598681,2.3481893257502016,0.2645307588314545,-0.007468446452131,0.1023747161152429,0.2090523862040043,0.7821336767079813,2.3630542544824356,6.427447774845091,-0.1822293516442614,41.2385489408319,0.0103557590567273,0.0297454233006483,1525.0
35.76,72.95954691422824,25.327598181550982,14.517707906981236,1.3488702711586753,-8.210090253608167,34.82698734677902,2.34823955578012,0.2646662731082111,-0.0074657151008352,0.1022275727185802,0.2089350668464674,0.7814581554975648,2.363119333498284,6.430576459418268,-0.1821588108670707,41.2575638061973,0.010344723595802,0.029732910044318,1525.0
35.78,72.99468222432633,25.358496553658075,14.524390476831334,1.348645265010333,-8.206282647715565,34.842859662715085,2.3482897524635993,0.2648016771744525,-0.007462984342086,0.1020805990087048,0.2088178294701091,0.7807828822812389,2.3631843740798657,6.433702406975929,-0.1820882901501218,41.27656206969103,0.0103336947231578,0.0297204020404179,1525.0
35.800000000000004,73.02980859670025,25.389407689973943,14.531070196971374,1.3484203450225305,-8.202477004842251,34.85871811929664,2.3483399157831295,0.2649369710797735,-0.0074602541772171,0.101933794910873,0.2087006739297935,0.7801078578848035,2.3632493761974485,6.436825619148374,-0.182017789523032,41.29554373844503,0.0103226724510567,0.029707899285565,1525.0
35.82,73.06492603484907,25.42033157701613,14.537747068663109,1.3481955114482866,-8.1986733236024,34.87456272204112,2.3483900457213203,0.2650721548739188,-0.0074575246075515,0.1017871603499643,0.2085836000812581,0.7794330831310949,2.3633143398214633,6.43994609756888,-0.1819473090151134,41.31450881961,0.0103116567916979,0.0296954017763793,1525.0
35.84,73.10003454228033,25.451268201311787,14.544421093167452,1.3479707645397303,-8.194871602613357,34.89039347648174,2.3484401422609,0.2652072286067825,-0.007454795634402,0.1016406952504827,0.2084666077811058,0.7787585588399925,2.3633792649225045,6.443063843873603,-0.1818768486554744,41.33345732035537,0.0103006477572189,0.0296829095094942,1525.0
35.86,73.13513412251004,25.482217549397667,14.551092271744505,1.3477461045481005,-8.191071840495757,34.90621038816743,2.3484902053847168,0.2653421923284074,-0.0074520672590711,0.1014943995365582,0.2083496968868024,0.7780842858284253,2.3634441514713287,6.446178859701699,-0.1818064084728671,41.352389247869134,0.0102896453596954,0.0296704224815473,1525.0
35.88,73.17022477906264,25.51317960782015,14.557760605653533,1.3475215317236675,-8.187274035873333,34.92201346266278,2.348540235075736,0.2654770460889838,-0.0074493394828509,0.1013482731319491,0.2082328672566705,0.7774102649103769,2.3635089994388547,6.449291146695172,-0.1817359884959166,41.371304609357935,0.0102786496111419,0.0296579406891869,1525.0
35.9,73.20530651547095,25.54415436313524,14.564426096152983,1.347297046315763,-8.183478187372925,34.937802705547966,2.3485902313170426,0.2656117899388496,-0.0074466123070233,0.1012023159600429,0.2081161187498875,0.776736496896891,2.363573808796165,6.452400706498881,-0.1816655887528408,41.39020341204685,0.0102676605235114,0.0296454641290733,1525.0
35.92,73.24037933527622,25.575141801908593,14.571088744500493,1.3470726485728253,-8.179684293624556,34.95357812241875,2.3486401940918387,0.2657464239284887,-0.00744388573286,0.1010565279438564,0.2079994512264814,0.776062982596079,2.363638579514502,6.45550754076063,-0.1815952092716795,41.40908566317938,0.0102566781086941,0.0296329927978679,1525.0
35.94,73.275443242028,25.60614191071551,14.577748551952874,1.3468483387423529,-8.17589235326135,34.969339718886346,2.3486901233834456,0.2658809481085306,-0.0074411597616225,0.1009109090060401,0.2078828645473245,0.7753897228131249,2.363703311565272,6.458611651130949,-0.1815248500801924,41.42795137001726,0.0102457023785208,0.0296205266922477,1525.0
35.96,73.31049823928421,25.637154676140955,14.58440551976613,1.3466241170709785,-8.172102364919509,34.98508750057735,2.348740019175301,0.26601536252975,-0.007438434394562,0.1007654590688782,0.2077663585741329,0.7747167183502913,2.363768004920041,6.461713039263296,-0.1814545112058851,41.446800539840645,0.0102347333447595,0.0296080658088944,1525.0
35.980000000000004,73.34554433061103,25.668180084779568,14.591059649195458,1.3463999838043426,-8.16831432723829,35.00082147313379,2.348789881450961,0.2661496672430656,-0.0074357096329197,0.1006201780542884,0.2076499331694599,0.7740439700069253,2.363832659550536,6.464811706813873,-0.181384192675983,41.465633179947666,0.01022377101912,0.0295956101445025,1525.0
36.0,73.38058151958292,25.69921812323567,14.597710941495242,1.346175939187221,-8.164528238860004,35.01654164221299,2.3488397101940985,0.2662838622995398,-0.0074329854779267,0.100475065883827,0.2075335881966936,0.7733714785794636,2.363897275428645,6.467907655441735,-0.1813138945175083,41.48444929765473,0.0102128154132479,0.029583159695768,1525.0
36.02,73.41560980978258,25.730268778123275,14.604359397919064,1.345951983463473,-8.160744098430017,35.03224801348753,2.3488895053885033,0.2664179477503775,-0.007430261930804,0.100330122478688,0.2074173235200499,0.7726992448614408,2.363961852526417,6.471000886808607,-0.1812436167571775,41.503248900296136,0.0102018665387305,0.0295707144594031,1525.0
36.04,73.45062920480092,25.761332036066097,14.611005019719713,1.345728116876017,-8.156961904596692,35.0479405926451,2.348939267018082,0.2665519236469258,-0.0074275389927627,0.1001853477597048,0.2073011390045719,0.772027269643492,2.3640263908160604,6.474091402579063,-0.1811733594214275,41.52203199522416,0.0101909244070948,0.0295582744321231,1525.0
36.06,73.48563970823703,25.792407883697567,14.617647808149163,1.3455043396669055,-8.153181656011347,35.06361938538867,2.3489889950668577,0.2666857900406731,-0.0074248166650036,0.1000407416473516,0.207185034516123,0.7713555537133612,2.364090890269943,6.477179204420351,-0.1811031225365168,41.540798589809015,0.0101799890298054,0.0295458396106521,1525.0
36.08,73.52064132369817,25.82349630766084,14.624287764458613,1.3452806520772247,-8.149403351328353,35.079284397436155,2.34903868951897,0.2668195469832484,-0.007422094948718,0.0998963040617463,0.2070690099213835,0.7706840978559062,2.3641553508605933,6.480264294002464,-0.1810329061283988,41.55954869143862,0.0101690604182685,0.0295334099917229,1525.0
36.1,73.55563405479973,25.85459729460879,14.630924889898449,1.3450570543472211,-8.145626989204956,35.09493563452058,2.3490883503586746,0.2669531945264207,-0.0074193738450868,0.0997520349226494,0.2069530650878484,0.7700129028531049,2.364219772560697,6.483346672998096,-0.180962710222747,41.57828230751869,0.0101581385838307,0.0295209855720787,1525.0
36.12,73.59061790516517,25.88571083120406,14.637559185718278,1.344833546716225,-8.141852568301431,35.11057310238992,2.3491379775703427,0.2670867327220981,-0.0074166533552813,0.0996079341494683,0.2068371998838228,0.7693419694840595,2.3642841553431,6.486426343082611,-0.1808925348450821,41.596999445472534,0.0101472235377759,0.0295085663484684,1525.0
36.14,73.62559287842609,25.916836904119016,14.644190653166916,1.3446101294225994,-8.138080087280876,35.12619680680701,2.3491875711384615,0.2672201616223272,-0.0074139334804629,0.0994640016612576,0.2067214141784166,0.7686712985250055,2.364348499180808,6.489503305934015,-0.1808223800205432,41.61570011274099,0.0101363152913324,0.0294961523176503,1525.0
36.16,73.66055897822208,25.9479755000358,14.650819293492397,1.3443868027038943,-8.134309544809366,35.14180675354955,2.3492371310476328,0.2673534812792924,-0.0074112142217831,0.0993202373767192,0.2066057078415417,0.7680008907493142,2.3644128040469816,6.492577563233019,-0.1807522457741422,41.634384316782544,0.0101254138556657,0.0294837434763921,1525.0
36.18,73.69551620820079,25.97912660564632,14.657445107941967,1.344163566796692,-8.130540939555829,35.157402948410066,2.349286657282574,0.2674866917453153,-0.0074084955803838,0.0991766412142056,0.2064900807439064,0.7673307469275013,2.3644770699149418,6.495649116662898,-0.1806821321305348,41.65305206507294,0.0101145192418835,0.0294713398214636,1525.0
36.2,73.73046457201781,26.010290207652265,14.6640680977621,1.3439404219367348,-8.12677427019206,35.17298539719584,2.3493361498281176,0.2676197930728537,-0.0074057775573969,0.0990332130917204,0.2063745327570111,0.7666608678272306,2.364541296758166,6.498717967909549,-0.1806120391142239,41.67170336510539,0.0101036314610328,0.0294589413496492,1525.0
36.22,73.76540407333675,26.041466292765115,14.670688264198482,1.3437173683588497,-8.123009535392738,35.18855410572872,2.3493856086692104,0.2677527853145012,-0.0074030601539448,0.0988899529269209,0.2062590637531472,0.7659912542133221,2.36460548455029,6.501784118661543,-0.1805419667493817,41.69033822439026,0.0100927505241031,0.0294465480577397,1525.0
36.24,73.80033471582917,26.072654847706147,14.677305608496034,1.3434944062969474,-8.119246733835311,35.204109079845345,2.3494350337909133,0.2678856685229863,-0.0074003433711401,0.0987468606371181,0.2061436736053913,0.7653219068477553,2.364669633265106,6.504847570609914,-0.1804719150599771,41.70895665045523,0.0100818764420235,0.0294341599425306,1525.0
